,id,identifier,csdRefcode,doi
GINHUJ_FSR,6196c950f8a517a48b6c5d3e,qmof-92f1c98,GINHUJ,https://doi.org/10.1016/j.poly.2018.09.012
boydwoo_str_m1_o8_o16_pcu_sym_114,6196cf96a6be6ad33899d002,qmof-617a25d,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn4O13-BDC_A-irmof20_A_No639,6196d172a6be6ad33899f009,qmof-bfd9aea,,https://doi.org/10.1039/C9TA01752F
MOF-5_cooh_2_1089_1,6196cb82a6be6ad3389986b3,qmof-4f9fefd,,https://doi.org/10.1021/jp401920y
boydwoo_str_m3_o3_o16_pcu_sym_120,6196cfe1f8a517a48b6ccdce,qmof-81565fb,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_ZnN4-SiF6-AZO_No2,6196d16cf8a517a48b6ceaba,qmof-5356c15,,https://doi.org/10.1039/C9TA01752F
MICSAT_FSR,6196cb8ff8a517a48b6c83cc,qmof-1a13c5a,MICSAT,https://doi.org/10.1002/chem.200501067
BAXGEO01_FSR,6196c763a6be6ad33899431f,qmof-50395c8,BAXGEO01,https://doi.org/10.1021/ic202626c
KAKNOA01_FSR,6196caa5a6be6ad3389977e6,qmof-18467b8,KAKNOA01,
boydwoo_str_m1_o4_o28_pcu_sym_101,6196cf98f8a517a48b6cc8db,qmof-d47a6e2,,https://doi.org/10.24435/materialscloud:2018.0016/v3
GUPCUQ01_FSR,6196c995a6be6ad338996562,qmof-d53eb5d,GUPCUQ01,https://doi.org/10.1002/chem.200902729
TAGQUQ_FSR,6196cde4a6be6ad33899b3e4,qmof-a0b0c6b,TAGQUQ,https://doi.org/10.1080/10610278.2015.1087524
gmof_Al2O6-BDC_B-fum_B_No92,6196d0ecf8a517a48b6cdfa7,qmof-25dcace,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o2_o26_pcu_sym_4,6196cfc7f8a517a48b6ccbb2,qmof-4eaa3ff,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn4O13-BDC_A-DPAC_A_No278,6196d173f8a517a48b6ceb57,qmof-1fe264b,,https://doi.org/10.1039/C9TA01752F
gmof_Al2O6-irmof10_B-irmof7_B_No145,6196d0f4f8a517a48b6ce060,qmof-455e906,,https://doi.org/10.1039/C9TA01752F
gmof_Al2O6-irmof10_B-irmof12_B_No5,6196d0eef8a517a48b6cdfdf,qmof-b56841f,,https://doi.org/10.1039/C9TA01752F
gmof_Uio66Zr-irmof10_A-irmof14_A_No156,6196d129a6be6ad33899eba7,qmof-248a9de,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o17_o23_pcu_sym_80,6196cfbdf8a517a48b6ccaee,qmof-40c4e6c,,https://doi.org/10.24435/materialscloud:2018.0016/v3
AKAGIE_FSR,6196d1d7a6be6ad33899f44a,qmof-4a4c3dc,AKAGIE,https://doi.org/10.1002/anie.201600123
boydwoo_str_m3_o3_o27_pcu_sym_11,6196cfd3a6be6ad33899d594,qmof-7024199,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Al2O6-irmof16_B-irmof6_B_No32,6196d100f8a517a48b6ce17b,qmof-236db9d,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o2_o19_pcu_sym_41,6196cfeaa6be6ad33899d73a,qmof-2846d73,,https://doi.org/10.24435/materialscloud:2018.0016/v3
PUFWOE_FSR,6196ccd6a6be6ad33899a0f3,qmof-d8b40b5,PUFWOE,https://doi.org/10.1002/chem.201405395
boydwoo_str_m3_o8_o29_pcu_sym_254,6196d016a6be6ad33899da75,qmof-43f35d6,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m1_o19_o22_pcu_sym_49,6196cf80f8a517a48b6cc7a7,qmof-fd7b5c4,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn2O8N2-ADC_A-irmof7_A_No1057,6196d286f8a517a48b6cfc0c,qmof-decffa9,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m1_o11_o24_pcu_sym_205,6196cf8ea6be6ad33899cf37,qmof-e913435,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Al2O6-ADC_B-BDC_B_No449,6196d0eba6be6ad33899e7de,qmof-9a5440e,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m1_o5_o22_pcu_sym_42,6196cf89a6be6ad33899cec3,qmof-52dfac8,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m1_o13_o13_pcu_sym_138,6196cf9aa6be6ad33899d067,qmof-0fe96c4,,https://doi.org/10.24435/materialscloud:2018.0016/v3
GOTYOF_FSR,6196c991f8a517a48b6c6095,qmof-71b2c0d,GOTYOF,https://doi.org/10.1016/j.poly.2014.10.017
boydwoo_str_m1_o9_o20_pcu_sym_118,6196cf9fa6be6ad33899d0cb,qmof-aaacbaa,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Al2O6-fum_B-irmof20_B_No59,6196d0f8a6be6ad33899e8ff,qmof-c814e46,,https://doi.org/10.1039/C9TA01752F
core_BARZUR_freeONLY,6196d255a6be6ad33899fc86,qmof-c203444,BARZUR,
boydwoo_str_m3_o7_o15_pcu_sym_101,6196d262f8a517a48b6cf9d3,qmof-0f89a96,,https://doi.org/10.24435/materialscloud:2018.0016/v3
IMIDZB02_FSR,6196ca36f8a517a48b6c6c07,qmof-fe832cc,IMIDZB02,https://doi.org/10.1021/ja808531m
boydwoo_str_m1_o18_o21_pcu_sym_99,6196cf7ff8a517a48b6cc792,qmof-76aeb73,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn2O8N2-AZO_A-irmof7_A_No510,6196d144f8a517a48b6ce80d,qmof-84de20c,,https://doi.org/10.1039/C9TA01752F
gmof_Zn4O13-BDC_A-irmof20_A_No292,6196d173a6be6ad33899f00e,qmof-4e205dc,,https://doi.org/10.1039/C9TA01752F
HOKMUR_FSR,6196c9c7a6be6ad3389968c9,qmof-71d4b85,HOKMUR,https://doi.org/10.1039/C4CC05729E
gmof_Al2O6-fum_B-irmof7_B_No159,6196d0eaf8a517a48b6cdf53,qmof-25b0591,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m5_Al_o11_o20_sra_sym_139,6196d019a6be6ad33899dab9,qmof-5c28337,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m5_Al_o3_o13_sra_sym_52,6196d057a6be6ad33899df52,qmof-c1efe7d,,https://doi.org/10.24435/materialscloud:2018.0016/v3
EWALUK_FSR,6196c8cfa6be6ad338995b6a,qmof-a37cb61,EWALUK,https://doi.org/10.1021/cg200271e
boydwoo_str_m3_o2_o18_pcu_sym_186,6196cfe8a6be6ad33899d71b,qmof-fb52feb,,https://doi.org/10.24435/materialscloud:2018.0016/v3
VUMQEA_FSR,6196ceb0a6be6ad33899c170,qmof-ec92eef,VUMQEA,https://doi.org/10.1016/j.inoche.2009.06.026
boydwoo_str_m5_Al_o4_o13_sra_sym_43,6196d034f8a517a48b6cd321,qmof-80050ef,,https://doi.org/10.24435/materialscloud:2018.0016/v3
MOF-5_cooh_2_1907_1,6196cb8fa6be6ad3389987a4,qmof-95ca2a6,,https://doi.org/10.1021/jp401920y
boydwoo_str_m4_Al_o7_o23_acs_sym_205,6196d00ca6be6ad33899d9c1,qmof-14f604b,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m7_Zn_o9_o13_bcu_sym_137,6196d05af8a517a48b6cd584,qmof-100c07d,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o4_o29_pcu_sym_150,6196cff3f8a517a48b6ccef1,qmof-b4a544a,,https://doi.org/10.24435/materialscloud:2018.0016/v3
core_CURYOE01_freeONLY,6196d085f8a517a48b6cd8b0,qmof-cfab418,CURYOE01,
FIDFEG_FSR,6196c90ea6be6ad338995e53,qmof-bec48b9,FIDFEG,https://doi.org/10.1021/acs.cgd.7b01574
gmof_AlO6-mof177-N_No23,6196d10ca6be6ad33899ea3f,qmof-20fe6b8,,https://doi.org/10.1039/C9TA01752F
gmof_Uio66Zr-irmof10_A-irmof14_A_No290,6196d12da6be6ad33899ebca,qmof-4b70fb1,,https://doi.org/10.1039/C9TA01752F
gmof_Zn2O8N2-BDC_A-DPAC_A_No358,6196d147f8a517a48b6ce840,qmof-079672c,,https://doi.org/10.1039/C9TA01752F
gmof_Zn2O8N2-BDC_A-irmof7_A_No218,6196d14ef8a517a48b6ce8bd,qmof-1e71e12,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m5_Al_o3_o7_sra_sym_73,6196d033f8a517a48b6cd312,qmof-10920d5,,https://doi.org/10.24435/materialscloud:2018.0016/v3
KACYEV_FSR,6196ca9ba6be6ad338997728,qmof-a633b21,KACYEV,https://doi.org/10.1039/C5CE02174J
QUFBUP_FSR,6196cd46f8a517a48b6c9d44,qmof-f49b443,QUFBUP,https://doi.org/10.1021/cg9006058
gmof_Zn4O13-BDC_A-irmof20_A_No498,6196d288f8a517a48b6cfc25,qmof-d3ade47,,https://doi.org/10.1039/C9TA01752F
gmof_AlO6-AZO_A_No4,6196d113f8a517a48b6ce392,qmof-04e23fc,,https://doi.org/10.1039/C9TA01752F
pyrene_NUHTIW,6196d274f8a517a48b6cfb01,qmof-db680f9,,https://doi.org/10.24435/materialscloud:z5-ct
gmof_Uio66Zr-DPAC_A_No23,6196d124a6be6ad33899eb7a,qmof-7492a1f,,https://doi.org/10.1039/C9TA01752F
gmof_Al2O6-AZO_B_No1,6196d0e5f8a517a48b6cdee7,qmof-287b33e,,https://doi.org/10.1039/C9TA01752F
gmof_Uio66Zr-BDC_A_No2,6196d121a6be6ad33899eb52,qmof-1de8e14,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m4_Al_o23_o23_acs_sym_159,6196d006f8a517a48b6cd03e,qmof-c3298fb,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m5_Al_o10_o29_sra_sym_51,6196d010a6be6ad33899d9fb,qmof-0fa90ce,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m5_Al_o2_o6_sra_sym_9,6196d054a6be6ad33899df15,qmof-fe664ae,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o19_o26_pcu_sym_115,6196cfbaa6be6ad33899d393,qmof-b830655,,https://doi.org/10.24435/materialscloud:2018.0016/v3
GITTIN_FSR,6196c96ef8a517a48b6c5f2a,qmof-8c0809c,GITTIN,https://doi.org/10.1126/science.1152516
boydwoo_str_m1_o16_o26_pcu_sym_189,6196cf7af8a517a48b6cc72a,qmof-a51c5af,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m1_o12_o18_pcu_sym_20,6196cf95a6be6ad33899cfeb,qmof-2bf6c21,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn4O13-DPAC_A_No26,6196d184a6be6ad33899f10c,qmof-63c5667,,https://doi.org/10.1039/C9TA01752F
gmof_Zn2O8N2-AZO_A-irmof7_A_No643,6196d145f8a517a48b6ce821,qmof-9dc3e5a,,https://doi.org/10.1039/C9TA01752F
FOCTEY_FSR,6196c934f8a517a48b6c5b16,qmof-1b54ceb,FOCTEY,https://doi.org/10.1039/C4CE00008K
MOF-5_cooh_2_2739_1,6196cb9ba6be6ad338998870,qmof-c0f2b02,,https://doi.org/10.1021/jp401920y
boydwoo_str_m3_o18_o21_pcu_sym_58,6196cfaaa6be6ad33899d206,qmof-56b47d4,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o20_o29_pcu_sym_67,6196cfd8f8a517a48b6ccd0a,qmof-209afa4,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn4O13-BDC_A-irmof20_A_No341,6196d17fa6be6ad33899f0c2,qmof-4a30927,,https://doi.org/10.1039/C9TA01752F
WEKLAB_FSR,6196ceccf8a517a48b6cb9a0,qmof-6af7b79,WEKLAB,https://doi.org/10.1039/c2ce26734a
EVONOS_FSR,6196c8cca6be6ad338995b47,qmof-1985e04,EVONOS,https://doi.org/10.1107/S0108270104009813
XOTSOP01_FSR,6196cf17f8a517a48b6cbfdd,qmof-4d83d6f,XOTSOP01,https://doi.org/10.1039/b909683c
ACAKEX_FSR,6196c707a6be6ad338993be3,qmof-88d81f2,ACAKEX,https://doi.org/10.1002/chem.201702405
boydwoo_str_m3_o11_o15_nbo_sym_136,6196cfb7a6be6ad33899d34f,qmof-4ae51cc,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m5_Al_o6_o17_sra_sym_20,6196d03bf8a517a48b6cd385,qmof-277f9e3,,https://doi.org/10.24435/materialscloud:2018.0016/v3
BAYPUN_FSR,6196c768a6be6ad33899437f,qmof-eb0aaee,BAYPUN,https://doi.org/10.1039/b302840b
MOF-5_cooh_2_1144_2,6196cb82a6be6ad3389986bf,qmof-77df350,,https://doi.org/10.1021/jp401920y
gmof_Zn4O13-BDC_A-irmof20_A_No346,6196d180a6be6ad33899f0cc,qmof-e93811c,,https://doi.org/10.1039/C9TA01752F
XIHRIQ_FSR,6196cf0df8a517a48b6cbf1b,qmof-9a34843,XIHRIQ,https://doi.org/10.1016/j.molstruc.2006.11.065
boydwoo_str_m1_o8_o18_pcu_sym_158,6196cf98a6be6ad33899d02f,qmof-53701e5,,https://doi.org/10.24435/materialscloud:2018.0016/v3
JEXPAE_FSR,6196ca76a6be6ad33899748e,qmof-84d406d,JEXPAE,https://doi.org/10.1021/ic061590q
boydwoo_str_m3_o14_o14_pcu_sym_167,6196cfa1f8a517a48b6cc958,qmof-260ab77,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o11_o23_nbo_sym_261,6196cf8fa6be6ad33899cf4f,qmof-df254df,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o22_o27_nbo_sym_53,6196cfe8f8a517a48b6cce4b,qmof-0ad522b,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m1_o4_o11_pcu_sym_196,6196cf92f8a517a48b6cc895,qmof-17704ef,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Al2O6-fum_B-irmof7_B_No163,6196d0eaf8a517a48b6cdf5d,qmof-cbdf67d,,https://doi.org/10.1039/C9TA01752F
gmof_Zn2O8N2-ADC_A-BDC_A_No817,6196d159a6be6ad33899eea0,qmof-258a220,,https://doi.org/10.1039/C9TA01752F
MUSQEY_FSR,6196cbd3a6be6ad338998ccc,qmof-a1bc243,MUSQEY,https://doi.org/10.1039/C5RA18848B
core_DUWFOS_freeONLY,6196d265a6be6ad33899fd7e,qmof-a3bdd9f,DUWFOS,
boydwoo_str_m5_Al_o7_o20_sra_sym_63,6196d04ff8a517a48b6cd4d9,qmof-bb0212d,,https://doi.org/10.24435/materialscloud:2018.0016/v3
NAGRUL_FSR,6196cbc6a6be6ad338998bba,qmof-addc8ec,NAGRUL,https://doi.org/10.1039/C5CE02487K
boydwoo_str_m1_o5_o23_pcu_sym_24,6196cf8aa6be6ad33899ced1,qmof-88a2e0d,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o18_o26_pcu_sym_124,6196cfaea6be6ad33899d26f,qmof-4268462,,https://doi.org/10.24435/materialscloud:2018.0016/v3
SIRVEX_FSR,6196cdbca6be6ad33899b106,qmof-548fc17,SIRVEX,https://doi.org/10.1039/C8RA06112B
gmof_Uio66Zr-irmof10_A-irmof12_A_No16,6196d125a6be6ad33899eb84,qmof-93f225f,,https://doi.org/10.1039/C9TA01752F
gmof_Zn2O8N2-ADC_A-DPAC_A_No334,6196d15ba6be6ad33899eec8,qmof-f10ba6e,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m1_o12_o13_pcu_sym_151,6196cf92a6be6ad33899cf8e,qmof-7649be8,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Uio66Zr-BDC_A-irmof6_A_No94,6196d13ff8a517a48b6ce7b1,qmof-58c470b,,https://doi.org/10.1039/C9TA01752F
BURMAE_FSR,6196c7a8a6be6ad33899480e,qmof-3d8172e,BURMAE,https://doi.org/10.1039/C5NJ01623A
core_JUFBIX_freeONLY,6196d0a2a6be6ad33899e2ea,qmof-e02c627,JUFBIX,
boydwoo_str_m3_o4_o28_pcu_sym_184,6196cff0f8a517a48b6ccec2,qmof-b5a79ba,,https://doi.org/10.24435/materialscloud:2018.0016/v3
IWIVIV02_FSR,6196ca5bf8a517a48b6c6eab,qmof-ba7c077,IWIVIV02,https://doi.org/10.1039/C6DT03631G
boydwoo_str_m7_Zn_o19_o21_bcu_sym_267,6196d056a6be6ad33899df4b,qmof-73cb90d,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn2O8N2-ADC_A-AZO_A_No288,6196d155a6be6ad33899ee61,qmof-c6160cd,,https://doi.org/10.1039/C9TA01752F
gmof_Al2O6-AZO_B-BDC_B_No266,6196d0c8f8a517a48b6cdcdc,qmof-cdc5769,,https://doi.org/10.1039/C9TA01752F
LEKMIA_FSR,6196cb1cf8a517a48b6c7bca,qmof-82f44d0,LEKMIA,https://doi.org/10.1021/acsami.7b09227
gmof_Zn2O8N2-AZO_A-NiC4_No5,6196d13af8a517a48b6ce745,qmof-2012542,,https://doi.org/10.1039/C9TA01752F
gmof_Zn2O8N2-ADC_A-AZO_A_No539,6196d157a6be6ad33899ee77,qmof-3d9a749,,https://doi.org/10.1039/C9TA01752F
core_FUNLAD_freeONLY,6196d080a6be6ad33899e134,qmof-71d974d,FUNLAD,
CUTCIF_FSR,6196c818f8a517a48b6c46e1,qmof-6f98772,CUTCIF,
gmof_Zn4O13-BDC_A-NiC4_No24,6196d158a6be6ad33899ee88,qmof-3630fc5,,https://doi.org/10.1039/C9TA01752F
gmof_ZnN4-SiF6-DPAC_No13,6196d16ff8a517a48b6ceaf6,qmof-bc64fc7,,https://doi.org/10.1039/C9TA01752F
GEDLEI_FSR,6196c948a6be6ad33899610a,qmof-2517368,GEDLEI,https://doi.org/10.1021/ic300235s
gmof_Zn2O8N2-ADC_A-irmof7_A_No379,6196d133f8a517a48b6ce6ba,qmof-7f11edf,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m1_o12_o21_pcu_sym_131,6196cf96a6be6ad33899d00b,qmof-c67339d,,https://doi.org/10.24435/materialscloud:2018.0016/v3
core_XEXLIX_freeONLY,6196d0d0a6be6ad33899e5b9,qmof-1cc623d,XEXLIX,
SARTEN_FSR,6196cdb9f8a517a48b6ca539,qmof-5948e3e,SARTEN,
gmof_AlO6-mof177-N_No11,6196d108a6be6ad33899ea03,qmof-9f78012,,https://doi.org/10.1039/C9TA01752F
NENRIK_FSR,6196cc13a6be6ad338999214,qmof-b2b6f0e,NENRIK,https://doi.org/10.1016/j.inoche.2017.11.005
gmof_Zn2O8N2-AZO_A-irmof20_A_No536,6196d141f8a517a48b6ce7c7,qmof-5bce2a7,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m4_Al_o7_o23_acs_sym_54,6196d00da6be6ad33899d9ca,qmof-3830979,,https://doi.org/10.24435/materialscloud:2018.0016/v3
VOGSES_FSR,6196ce87a6be6ad33899be85,qmof-efc274d,VOGSES,https://doi.org/10.1039/C9CE00073A
gmof_Zn4O13-BDC_A-irmof20_A_No317,6196d178a6be6ad33899f055,qmof-9f71903,,https://doi.org/10.1039/C9TA01752F
gmof_Zn2O8N2-irmof14_A-irmof8_A_No145,6196d156f8a517a48b6ce93b,qmof-87f5303,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o2_o9_pcu_sym_61,6196cfd2f8a517a48b6ccc97,qmof-cd72e31,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Al2O6-irmof10_B-irmof6_B_No49,6196d0f2f8a517a48b6ce038,qmof-49ea619,,https://doi.org/10.1039/C9TA01752F
EVAHAM_FSR,6196c8c9a6be6ad338995b29,qmof-e37cd72,EVAHAM,https://doi.org/10.1039/C6CE01493C
gmof_AlO6-irmof10_A_No3,6196d0f9a6be6ad33899e913,qmof-a373c39,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m5_Al_o17_o20_sra_sym_9,6196d035a6be6ad33899dcf1,qmof-99e633f,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m1_o4_o9_pcu_sym_213,6196cf85a6be6ad33899ce5b,qmof-e9ceb52,,https://doi.org/10.24435/materialscloud:2018.0016/v3
UDAFOX_FSR,6196ce41f8a517a48b6caee7,qmof-47c6a17,UDAFOX,https://doi.org/10.1039/C6DT03883B
OTECEX_FSR,6196cc8ea6be6ad338999c05,qmof-864cbd5,OTECEX,https://doi.org/10.1126/science.aaf9135
gmof_Zn2O8-ADC_A-DPAC_A_No999,6196d146a6be6ad33899ed51,qmof-b9beae5,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m5_Al_o6_o27_sra_sym_73,6196d047f8a517a48b6cd445,qmof-33704d1,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn2O8N2-AZO_A-DPAC_A_No539,6196d139f8a517a48b6ce73b,qmof-1da6c76,,https://doi.org/10.1039/C9TA01752F
gmof_Al2O6-BDC_B-irmof7_B_No267,6196d0d0a6be6ad33899e5b3,qmof-47bb195,,https://doi.org/10.1039/C9TA01752F
NIJSAC_FSR,6196d22ea6be6ad33899fa35,qmof-9df80d1,NIJSAC,https://doi.org/10.1039/C3CC45310C
boydwoo_str_m5_Al_o6_o18_sra_sym_97,6196d03df8a517a48b6cd39e,qmof-c2c5615,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_AlO6-ADC_A_No19,6196d0fff8a517a48b6ce162,qmof-bf5d627,,https://doi.org/10.1039/C9TA01752F
tobacco_SR_ttv_v1-3c_B_Ch_v2-12c_Hf_1_Ch_1B_4H_Ch_2x2x2,6196d1a4f8a517a48b6cee65,qmof-75cdf73,,https://doi.org/10.17605/OSF.IO/7DGVY
gmof_ZnN4-SiF6-BDC_No3,6196d16df8a517a48b6ceace,qmof-df94b6b,,https://doi.org/10.1039/C9TA01752F
DOQLIG01_FSR,6196d1cef8a517a48b6cef97,qmof-1adaa9b,DOQLIG01,https://doi.org/10.1002/jhet.2810
gmof_Uio66Zr-BDC_A-irmof7_A_No371,6196d11ca6be6ad33899eb11,qmof-ce9191f,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m1_o12_o16_pcu_sym_132,6196cf93a6be6ad33899cfae,qmof-5d1aafb,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o4_o29_pcu_sym_191,6196cff3f8a517a48b6ccefc,qmof-d2f08f6,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn4O13-BDC_A-irmof20_A_No337,6196d17da6be6ad33899f0a2,qmof-eadd46d,,https://doi.org/10.1039/C9TA01752F
DOLDUE_FSR,6196c85ff8a517a48b6c4b38,qmof-1751505,DOLDUE,https://doi.org/10.1039/b807320a
boydwoo_str_m3_o3_o25_pcu_sym_43,6196cff0f8a517a48b6ccec9,qmof-1d2b1b9,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Al2O6-BDC_B-DPAC_B_No248,6196d0e8f8a517a48b6cdf30,qmof-e13955e,,https://doi.org/10.1039/C9TA01752F
NOBNOK_FSR,6196d2afa6be6ad33899fedf,qmof-0e7dcd2,NOBNOK,https://doi.org/10.1039/C8TA12506F
XIYDOY01_FSR,6196cf15a6be6ad33899c75d,qmof-098de98,XIYDOY01,https://doi.org/10.1016/j.ica.2013.03.042
gmof_Zn2O8N2-BDC_A-irmof6_A_No273,6196d14df8a517a48b6ce8a9,qmof-581d608,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o18_o20_pcu_sym_33,6196cfa9a6be6ad33899d1e8,qmof-2e34efd,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o12_o25_pcu_sym_3,6196cfada6be6ad33899d255,qmof-781949d,,https://doi.org/10.24435/materialscloud:2018.0016/v3
LOZJUI_FSR,6196cb6ca6be6ad33899855b,qmof-9067258,LOZJUI,
boydwoo_str_m3_o4_o14_nbo_sym_238,6196cfeba6be6ad33899d753,qmof-cd476a1,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m5_Al_o13_o27_sra_sym_66,6196d02ca6be6ad33899dc24,qmof-677bee0,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o2_o7_pcu_sym_13,6196cfcff8a517a48b6ccc5c,qmof-fead38a,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o14_o19_nbo_sym_114,6196cfa5f8a517a48b6cc999,qmof-b74c4c7,,https://doi.org/10.24435/materialscloud:2018.0016/v3
LUBXIR_FSR,6196cb72a6be6ad3389985c0,qmof-c753207,LUBXIR,https://doi.org/10.1107/S2056989015000249
boydwoo_str_m3_o15_o20_nbo_sym_68,6196cfb0f8a517a48b6cca20,qmof-e16acde,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Al2O6-BDC_B-DPAC_B_No165,6196d0e7f8a517a48b6cdf0b,qmof-0f540dd,,https://doi.org/10.1039/C9TA01752F
core_ZELROZ_manual,6196d0e4a6be6ad33899e73b,qmof-492bc03,ZELROZ,
boydwoo_str_m3_o13_o25_pcu_sym_184,6196cf9bf8a517a48b6cc903,qmof-4363f56,,https://doi.org/10.24435/materialscloud:2018.0016/v3
MOBFOB_FSR,6196cbb1a6be6ad338998a1c,qmof-4453ec1,MOBFOB,https://doi.org/10.1039/C8DT04879G
boydwoo_str_m3_o3_o8_pcu_sym_80,6196cfdea6be6ad33899d650,qmof-ebf0dd7,,https://doi.org/10.24435/materialscloud:2018.0016/v3
SIMXOE_FSR,6196cdb2a6be6ad33899b04b,qmof-6040bb6,SIMXOE,https://doi.org/10.1016/j.jscs.2018.01.003
boydwoo_str_m3_o8_o13_pcu_sym_57,6196d005a6be6ad33899d946,qmof-369262d,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_AlO6-AZO_A_No3,6196d112f8a517a48b6ce383,qmof-1c3833a,,https://doi.org/10.1039/C9TA01752F
gmof_Al2O6-ADC_B-DPAC_B_No365,6196d0f0a6be6ad33899e84e,qmof-8fd6676,,https://doi.org/10.1039/C9TA01752F
QISJOR_FSR,6196cd1ea6be6ad33899a5eb,qmof-b6871b4,QISJOR,https://doi.org/10.1080/00958979908023059
boydwoo_str_m5_Al_o2_o13_sra_sym_65,6196d04ea6be6ad33899deba,qmof-0a980e2,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m1_o11_o15_pcu_sym_231,6196cf8aa6be6ad33899cecd,qmof-f91c67c,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Al2O6-BDC_B-DPAC_B_No144,6196d0e5f8a517a48b6cdef0,qmof-36d05de,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m1_o12_o26_pcu_sym_19,6196cf99a6be6ad33899d049,qmof-f7ee91d,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m1_o10_o21_pcu_sym_23,6196cf81a6be6ad33899ce0b,qmof-927d241,,https://doi.org/10.24435/materialscloud:2018.0016/v3
YOVPEG_FSR,6196cf66a6be6ad33899cc2a,qmof-e687361,YOVPEG,https://doi.org/10.1021/cg500975j
gmof_Zn4O13-BDC_A-irmof20_A_No332,6196d17ba6be6ad33899f08f,qmof-c7c3bac,,https://doi.org/10.1039/C9TA01752F
VEJYIT_FSR,6196ce86f8a517a48b6cb4c2,qmof-e2457bc,VEJYIT,https://doi.org/10.1073/pnas.0602439103
